Consolidated.Description,State.ID,State,Latitude,Longitude,Fuel ,Prime.Mover,Cooling.System,CHP ,Generation.(MWh) 
1,1,AK,64.67141,-147.075988,CL,ST,,Y,68209
1,1,AK,64.825601,-147.648627,CL,ST,,Y,71042.994
1,1,AK,64.847743,-147.735063,CL,ST,,Y,191062
2,1,AK,64.854171,-147.822075,CL/DFO,ST,,Y,47355.275
9,1,AK,64.7356,-147.3481,JF/DFO,CC,,N,273333.005
11,1,AK,60.676539,-151.377713,NG,CC,,N,371284
11,1,AK,61.229713,-149.716744,NG,CC,,N,445581.997
11,1,AK,61.167417,-149.905304,NG,CC,,N,909356
11,1,AK,61.1861,-151.0356,NG,CC,,N,1020951
17,1,AK,63.8542,-148.95,OT,ST,,N,185905
1,2,AL,31.488019,-87.910747,CL,ST,MULTI,N,1876861.007
1,2,AL,32.6017,-87.7811,CL,ST,ON,N,2756619.032
1,2,AL,34.7439,-87.8486,CL,ST,ON,N,3588287.031
1,2,AL,34.883022,-85.755253,CL,ST,ON,N,3705847.958
1,2,AL,33.644344,-87.196486,CL,ST,ON,N,5247433.018
1,2,AL,33.244211,-86.458056,CL,ST,ON,N,6432608.962
1,2,AL,33.6319,-87.0597,CL,ST,RTND,N,18478397.24
3,2,AL,34.0128,-85.9708,CL/NG,ST,ON,Y,216750.001
11,2,AL,31.0069,-88.0103,NG,CC,ON,N,12981028.97
11,2,AL,34.6292,-87.0214,NG,CC,RTID,N,991669
11,2,AL,32.6514,-86.7386,NG,CC,RTID,N,3035953
11,2,AL,31.400255,-86.476449,NG,CC,RTID,N,3193339.013
11,2,AL,34.6397,-87.0639,NG,CC,RTID,Y,3837308
11,2,AL,32.6497,-86.74,NG,CC,RTID,N,4476599
11,2,AL,32.381352,-86.574366,NG,CC,RTID,N,4790497
11,2,AL,33.000669,-85.903278,NG,CC,RTID,N,5027955
11,2,AL,32.6078,-85.0975,NG,CC,RTID,N,10167617
11,2,AL,30.43203,-88.18241,NG,CC,,Y,71749
11,2,AL,30.7478,-88.0575,NG,CC,,N,468635
11,2,AL,32.310226,-86.52542,NG,CC,,Y,537102
11,2,AL,32.426016,-86.870912,NG,CC,,Y,550417
11,2,AL,31.2504,-88.0156,NG,CC,,Y,828885
11,2,AL,30.525445,-88.128477,NG,CC,,Y,1525962
16,2,AL,34.7042,-87.1189,NUC,ST,ON,N,26738300
16,2,AL,31.2231,-85.1116,NUC,ST,RTID,N,14505389
17,2,AL,31.5825,-87.4889,OT,ST,,Y,11305
17,2,AL,33.582793,-86.779866,OT,ST,,Y,13707
17,2,AL,33.568164,-86.79873,OT,ST,,Y,29687.82
17,2,AL,32.960714,-87.655419,OT,ST,,Y,31795
17,2,AL,34.735,-87.3108,OT,ST,,Y,35425.535
17,2,AL,31.5825,-87.4889,OT,ST,,Y,75571
17,2,AL,33.328107,-86.356825,OT,ST,,Y,115281
17,2,AL,31.4894,-87.8989,OT,ST,,Y,123427.36
17,2,AL,32.4541,-87.9759,OT,ST,,Y,153489.999
17,2,AL,33.4885,-86.9212,OT,ST,,N,186610.01
17,2,AL,32.2268,-88.0252,OT,ST,,Y,251787.003
17,2,AL,31.077,-87.1116,OT,ST,,Y,261135.996
17,2,AL,30.736487,-88.051643,OT,ST,,Y,288525.003
17,2,AL,31.9698,-87.4806,OT,ST,,Y,461168.001
17,2,AL,32.4187,-86.4718,OT,ST,,Y,544777.993
17,2,AL,32.1761,-85.0272,OT,ST,,Y,637812.16
1,3,AR,36.2561,-94.5241,CL,ST,RC,N,3635660.007
1,3,AR,35.6644,-89.9489,CL,ST,RTID,N,3626618.97
1,3,AR,33.649722,-93.811944,CL,ST,RTID,N,4422640.975
1,3,AR,34.4228,-92.1406,CL,ST,RTND,N,10526995.36
1,3,AR,35.678442,-91.408761,CL,ST,RTND,N,10990483.71
11,3,AR,35.260102,-91.363426,NG,ST,ON,N,3132
11,3,AR,34.4341,-92.9049,NG,ST,ON,N,90653
11,3,AR,33.5648,-92.7917,NG,ST,ON,N,117552.003
11,3,AR,34.4297,-92.8317,NG,CC,RTID,N,131859
11,3,AR,35.8619,-90.0253,NG,CC,RTID,N,156765.996
11,3,AR,34.5923,-92.2166,NG,CC,RTID,N,159242
11,3,AR,34.29759,-92.868344,NG,CC,RTID,N,1266981
11,3,AR,33.296146,-92.589364,NG,CC,RTID,N,6248560
11,3,AR,35.462382,-93.804926,NG,CC,,N,26085
11,3,AR,34.2181,-91.9025,NG,CC,,Y,1058494
16,3,AR,35.311,-93.2351,NUC,ST,MULTI,N,14478259
17,3,AR,33.6417,-94.1083,OT,ST,ON,Y,719065.999
17,3,AR,36.060514,-91.919802,OT,ST,,Y,6808
17,3,AR,34.5136,-91.5331,OT,ST,,Y,30960
17,3,AR,33.7061,-91.2371,OT,ST,,Y,119227
17,3,AR,34.221213,-91.907365,OT,ST,,Y,424054
17,3,AR,33.1421,-91.975,OT,ST,,Y,494285.609
1,4,AZ,34.9394,-110.3033,CL,ST,MULTI,N,6630104.983
1,4,AZ,32.0603,-109.8931,CL,ST,RTID,N,2620963.018
1,4,AZ,34.5789,-109.2708,CL,ST,RTID,N,5419903.049
1,4,AZ,34.3186,-109.1639,CL,ST,RTID,N,10534766.78
1,4,AZ,36.9047,-111.3886,CL,ST,RTID,N,17297076.44
3,4,AZ,32.16,-110.9047,CL/NG,ST,RTID,N,834567
11,4,AZ,32.975,-112.6944,NG,CC,RTID,N,1081
11,4,AZ,33.5561,-112.2153,NG,ST,RTID,N,12139
11,4,AZ,33.4225,-111.9122,NG,ST,RTID,N,74245
11,4,AZ,33.3556,-111.9353,NG,CC,RTID,N,702452
11,4,AZ,34.8678,-114.5317,NG,CC,RTID,N,1106812
11,4,AZ,33.3417,-112.8897,NG,CC,RTID,N,1128760
11,4,AZ,33.47596,-113.113434,NG,CC,RTID,N,1311008
11,4,AZ,32.9042,-111.7889,NG,CC,RTID,N,1464694
11,4,AZ,32.975,-112.694444,NG,CC,RTID,N,1602451
11,4,AZ,33.4417,-112.1583,NG,CC,RTID,N,1603916
11,4,AZ,33.345,-112.864167,NG,CC,RTID,N,1797783
11,4,AZ,35.054029,-114.133272,NG,CC,RTID,N,2411226
11,4,AZ,32.975,-112.6944,NG,CC,RTID,N,2566958
11,4,AZ,33.3325,-111.7503,NG,CC,RTID,N,2794179
11,4,AZ,33.345047,-112.864227,NG,CC,RTID,N,3393145
11,4,AZ,33.334562,-112.840641,NG,CC,RTID,N,3684787
11,4,AZ,32.240833,-110.948333,NG,CS,,Y,34038.27
11,4,AZ,32.229922,-110.952797,NG,CS,,Y,47690.05
11,4,AZ,33.417222,-111.928333,NG,CS,,Y,50419
11,4,AZ,32.728822,-114.654053,NG,CC,,Y,61811
11,4,AZ,32.7214,-114.7106,NG,ST,,N,189393
16,4,AZ,33.3881,-112.8617,NUC,ST,RTID,N,32320917
17,4,AZ,34.503158,-110.334953,OT,ST,,N,170105.997
1,5,CA,35.765767,-117.383584,CL,ST,RTID,Y,331215
8,5,CA,40.300833,-120.105,GEO,ST,,N,1525
8,5,CA,32.7842,-115.2475,GEO,ST,,N,33960
8,5,CA,32.7757,-115.2637,GEO,ST,,N,46944
8,5,CA,33.1669,-115.5114,GEO,ST,,N,52329
8,5,CA,38.8348,-122.7677,GEO,ST,,N,69072
8,5,CA,33.158,-115.6475,GEO,ST,,N,70725
8,5,CA,32.7757,-115.2637,GEO,ST,,N,71914
8,5,CA,32.8156,-115.2568,GEO,ST,,Y,79904
8,5,CA,32.7881,-115.2481,GEO,ST,,Y,83900
8,5,CA,38.762968,-122.692915,GEO,ST,,N,89366
8,5,CA,33.158,-115.6475,GEO,ST,,N,110714
8,5,CA,38.8339,-122.881,GEO,ST,,N,139692
8,5,CA,38.7881,-122.7219,GEO,ST,,N,207225
8,5,CA,32.7146,-115.518,GEO,ST,,N,248386
8,5,CA,33.1633,-115.6167,GEO,ST,,N,271038
8,5,CA,33.157,-115.6386,GEO,ST,,N,295485
8,5,CA,33.1533,-115.6384,GEO,ST,,N,303206
8,5,CA,33.1646,-115.616,GEO,ST,,N,317092
8,5,CA,38.7903,-122.7559,GEO,ST,,N,318272
8,5,CA,33.158153,-115.638656,GEO,ST,,N,324243
8,5,CA,36.0019,-117.7886,GEO,ST,,N,340994
8,5,CA,33.1777,-115.6033,GEO,ST,,N,344670
8,5,CA,33.1779,-115.565,GEO,ST,,N,359218
8,5,CA,38.7492,-122.7117,GEO,ST,,N,371135
8,5,CA,33.204635,-115.573303,GEO,ST,,N,429194
8,5,CA,36.0192,-117.7917,GEO,ST,,N,449159
8,5,CA,38.752,-122.7195,GEO,ST,,N,469471
8,5,CA,36.0372,-117.7981,GEO,ST,,N,473318
8,5,CA,38.7879,-122.7434,GEO,ST,,N,490053
8,5,CA,38.777,-122.745,GEO,ST,,N,4591707
10,5,CA,33.932022,-117.840233,LFG,CC,,N,225238.85
11,5,CA,37.7107,-121.4906,NG,CC,DC,N,642715
11,5,CA,39.053139,-121.695873,NG,CC,DC,N,1183721
11,5,CA,33.910556,-118.425,NG,CC,DC,N,1688677
11,5,CA,38.0569,-122.2161,NG,CS,DC,Y,1802253
11,5,CA,39.3661,-122.27,NG,CC,DC,N,2480830
11,5,CA,38.0175,-121.7587,NG,CC,DC,N,3242261
11,5,CA,32.581481,-116.914969,NG,CC,DC,N,3650654
11,5,CA,38.039168,-121.894469,NG,ST,MULTI,N,75895
11,5,CA,34.2067,-119.2511,NG,ST,ON,N,145751
11,5,CA,33.909804,-118.424172,NG,ST,ON,N,180713
11,5,CA,34.1292,-119.1689,NG,ST,ON,N,228795
11,5,CA,33.8504,-118.395,NG,ST,ON,N,249851
11,5,CA,33.1361,-117.3364,NG,ST,ON,N,538642
11,5,CA,33.6439,-117.9792,NG,ST,ON,N,912234
11,5,CA,33.7688,-118.1009,NG,ST,ON,N,1369722
11,5,CA,33.764741,-118.09913,NG,CC,ON,Y,2628045
11,5,CA,36.804837,-121.782241,NG,CC,ON,N,4152565
11,5,CA,34.1556,-118.2782,NG,CC,RTID,N,145360
11,5,CA,34.09118,-117.52663,NG,ST,RTID,N,212625
11,5,CA,34.8606,-116.8539,NG,CC,RTID,N,248282
11,5,CA,37.425,-121.9319,NG,CC,RTID,N,254382
11,5,CA,32.802222,-115.54,NG,CC,RTID,N,1165974
11,5,CA,38.088056,-121.3875,NG,CC,RTID,N,1316266
11,5,CA,37.4878,-120.8956,NG,CC,RTID,N,1468675
11,5,CA,34.244991,-118.391327,NG,CC,RTID,Y,1560975
11,5,CA,33.6157,-114.6865,NG,CC,RTID,N,1687604
11,5,CA,34.1786,-118.3153,NG,CC,RTID,N,1702201
11,5,CA,37.63466,-122.13381,NG,CC,RTID,N,2247152
11,5,CA,33.738839,-117.170369,NG,CS,RTID,N,2332292
11,5,CA,37.2207,-121.7457,NG,CC,RTID,N,2461413
11,5,CA,33.1197,-117.117778,NG,CC,RTID,N,2598647
11,5,CA,35.2097,-119.585,NG,CC,RTID,N,2860595
11,5,CA,38.030071,-121.873004,NG,CC,RTID,Y,3540552
11,5,CA,35.280318,-119.470707,NG,CC,RTID,Y,3924149
11,5,CA,34.5953,-117.3647,NG,CC,RTID,N,3964940
11,5,CA,38.338475,-121.123978,NG,CC,RTID,N,3980086
11,5,CA,34.9556,-118.844,NG,CC,RTID,N,5097286
11,5,CA,38.0169,-121.8439,NG,CC,RTID,N,5187071
11,5,CA,34.0818,-117.2418,NG,CC,RTID,N,6172663.1
11,5,CA,35.2956,-119.5919,NG,CS,RTID,N,6558024
11,5,CA,38.573889,-121.501389,NG,ST,,Y,53
11,5,CA,33.6433,-117.9556,NG,ST,,Y,1379
11,5,CA,33.7771,-118.2303,NG,CC,,N,13074
11,5,CA,37.4058,-121.9272,NG,CC,,N,15661
11,5,CA,39.052922,-121.696072,NG,CC,,Y,15854
11,5,CA,33.8912,-117.6085,NG,CC,,Y,17583
11,5,CA,32.911111,-115.568056,NG,ST,,Y,18408.66
11,5,CA,36.617022,-120.099846,NG,CC,,Y,28616
11,5,CA,33.924898,-118.067853,NG,CC,,Y,31761
11,5,CA,33.8759,-118.2491,NG,CC,,Y,35961
11,5,CA,37.0001,-121.5367,NG,CC,,Y,61371
11,5,CA,34.1254,-118.148,NG,ST,,N,64791
11,5,CA,36.5397,-119.5794,NG,CC,,Y,70505
11,5,CA,32.778225,-117.070114,NG,CC,,Y,71452
11,5,CA,37.760833,-122.456111,NG,CC,,Y,72693
11,5,CA,33.861667,-117.893056,NG,CC,,Y,75765
11,5,CA,34.138467,-118.1256,NG,CC,,Y,81059.02
11,5,CA,33.7856,-118.2644,NG,CC,,Y,88957
11,5,CA,33.6481,-117.8467,NG,CC,,Y,111103
11,5,CA,34.0564,-118.2436,NG,CC,,Y,122096
11,5,CA,36.6842,-119.5522,NG,CC,,Y,135389
11,5,CA,37.870331,-122.26337,NG,CC,,Y,164784.998
11,5,CA,33.1185,-117.0995,NG,CC,,Y,165136
11,5,CA,34.161951,-119.047916,NG,CC,,Y,173706
11,5,CA,32.7353,-117.2083,NG,CC,,Y,181729
11,5,CA,34.463896,-118.593991,NG,CC,,Y,189014
11,5,CA,32.8747,-117.2392,NG,CC,,Y,203055
11,5,CA,35.440539,-119.012861,NG,CC,,Y,205849
11,5,CA,34.0692,-118.4439,NG,CC,,Y,210941.999
11,5,CA,37.368153,-121.943607,NG,CC,,Y,211640
11,5,CA,33.989626,-117.680911,NG,CC,,Y,229402
11,5,CA,40.507292,-122.423281,NG,CC,,N,255735
11,5,CA,32.70516,-117.189665,NG,CC,,Y,304838
11,5,CA,32.679269,-117.122447,NG,CC,,Y,324928.65
11,5,CA,38.445681,-121.462387,NG,CC,,Y,376060.002
11,5,CA,37.429848,-122.176284,NG,CC,,Y,394299
11,5,CA,34.464819,-120.044365,NG,CC,,Y,395042
11,5,CA,37.652602,-121.020397,NG,CC,,N,448888
11,5,CA,36.225,-121.1278,NG,CC,,Y,511787
11,5,CA,38.7928,-121.3811,NG,CC,,N,538616
11,5,CA,38.0169,-122.1117,NG,CC,,Y,705908
11,5,CA,38.530943,-121.400128,NG,CC,,Y,729178
11,5,CA,38.511,-121.4735,NG,CC,,Y,760404
11,5,CA,38.0244,-122.0589,NG,CC,,Y,774724
11,5,CA,37.9418,-122.3909,NG,CC,,Y,800250
11,5,CA,37.3767,-121.9508,NG,CC,,N,885049
13,5,CA,33.7683,-118.2836,NG/OBG,CC,,Y,146209.002
13,5,CA,33.9986,-118.2219,NG/OBG,CC,,N,868213.998
14,5,CA,33.816647,-118.244841,NG/OG/WO,CC,,Y,3067298.981
16,5,CA,35.211536,-120.855542,NUC,ST,ON,N,16985978
17,5,CA,33.918151,-118.427648,OT,ST,ON,N,1133912.01
17,5,CA,33.8431,-118.2347,OT,ST,,Y,228
17,5,CA,38.0314,-122.1139,OT,ST,,Y,810
17,5,CA,35.9542,-119.0461,OT,ST,,Y,1807
17,5,CA,34.8659,-116.8251,OT,ST,,N,9191
17,5,CA,34.8621,-116.8281,OT,ST,,N,11040
17,5,CA,37.806944,-121.2775,OT,ST,,N,15940
17,5,CA,40.470833,-122.331111,OT,ST,,Y,21995
17,5,CA,40.303422,-121.244431,OT,ST,,Y,22654
17,5,CA,35.040833,-120.636667,OT,ST,,N,25329
17,5,CA,40.4731,-122.3206,OT,ST,,Y,28736.25
17,5,CA,34.0408,-117.8217,OT,ST,,N,31150
17,5,CA,33.613,-117.8219,OT,ST,,N,34035
17,5,CA,37.966389,-120.317777,OT,ST,,Y,38490.57
17,5,CA,38.057222,-122.218889,OT,ST,,Y,42002.94
17,5,CA,34.033206,-117.906129,OT,ST,,N,43055
17,5,CA,41.435556,-122.376944,OT,ST,,Y,52280
17,5,CA,35.014836,-117.565903,OT,ST,,N,52488
17,5,CA,35.020981,-117.566079,OT,ST,,N,55827
17,5,CA,35.012166,-117.555672,OT,ST,,N,58369
17,5,CA,35.00694,-117.555768,OT,ST,,N,58830
17,5,CA,35.01948,-117.55553,OT,ST,,N,60197
17,5,CA,40.8786,-123.9942,OT,ST,,N,66791
17,5,CA,37.1867,-120.4903,OT,ST,,N,67541
17,5,CA,33.85336,-118.33,OT,ST,,Y,68496
17,5,CA,37.106668,-120.248504,OT,ST,,N,71848
17,5,CA,35.7415,-119.0512,OT,ST,,Y,72584
17,5,CA,33.9949,-118.1538,OT,ST,,N,72854
17,5,CA,38.018056,-122.2344,OT,ST,,Y,91160
17,5,CA,40.4728,-124.1014,OT,ST,,Y,96646
17,5,CA,38.277778,-120.913611,OT,ST,,N,106968.004
17,5,CA,40.8767,-121.7016,OT,ST,,Y,112579
17,5,CA,38.9032,-121.3097,OT,ST,,Y,112715
17,5,CA,33.791667,-118.234722,OT,ST,,Y,113924.56
17,5,CA,35.547452,-119.07536,OT,ST,,Y,115714.251
17,5,CA,37.719939,-121.48867,OT,ST,,N,119365
17,5,CA,40.7995,-124.2028,OT,ST,,N,123768.005
17,5,CA,37.874056,-120.477556,OT,ST,,N,134777.002
17,5,CA,37.3853,-121.141,OT,ST,,N,154112
17,5,CA,35.0308,-117.3563,OT,ST,,N,159038
17,5,CA,35.033,-117.338,OT,ST,,N,159803
17,5,CA,39.1062,-122.1096,OT,ST,,N,170417.997
17,5,CA,39.941165,-120.909211,OT,ST,,Y,175011.8
17,5,CA,36.755896,-120.365422,OT,ST,,N,179347.001
17,5,CA,38.6905,-121.7371,OT,ST,,N,183432.005
17,5,CA,40.368338,-120.264848,OT,ST,,N,187290.001
17,5,CA,38.8319,-121.313652,OT,ST,,N,189810.005
17,5,CA,36.688915,-119.723218,OT,ST,,N,193070.003
17,5,CA,33.7803,-118.24,OT,ST,,Y,203584.57
17,5,CA,33.77697,-118.22821,OT,ST,,Y,214262
17,5,CA,40.879719,-121.720342,OT,ST,,Y,214792.996
17,5,CA,33.759236,-118.239922,OT,ST,,Y,220061.002
17,5,CA,35.576323,-119.006245,OT,ST,,Y,257523.005
17,5,CA,37.943633,-121.330433,OT,ST,,Y,281497.999
17,5,CA,35.7144,-119.2337,OT,ST,,N,301036
17,5,CA,35.765,-117.3833,OT,ST,,Y,316298.021
17,5,CA,33.586,-116.0873,OT,ST,,N,327982.003
17,5,CA,34.0233,-118.0241,OT,ST,,N,356834
17,5,CA,40.428329,-122.279248,OT,ST,,N,384285
18,5,CA,35.556111,-115.468611,SUN,ST,DC,N,129263
18,5,CA,35.580833,-115.4825,SUN,ST,DC,N,137856
18,5,CA,35.533056,-115.4525,SUN,ST,DC,N,151966
18,5,CA,33.665,-114.998055,SUN,ST,DC,N,576113
18,5,CA,35.5667,-119.2,SUN,ST,,N,13.58
1,6,CO,38.2081,-104.5747,CL,ST,FDHB,N,8289783.03
1,6,CO,40.0195,-105.202,CL,ST,RC,N,1047943.048
1,6,CO,40.860905,-105.021207,CL,ST,RC,N,2167444.966
1,6,CO,38.2383,-108.5069,CL,ST,RTID,N,417583.997
1,6,CO,38.824444,-104.833333,CL,ST,RTID,N,1169606.02
1,6,CO,38.633451,-104.70577,CL,ST,RTID,N,1328386.003
1,6,CO,40.2217,-103.6803,CL,ST,RTID,N,2704997.979
1,6,CO,39.807275,-104.964548,CL,ST,RTID,N,3075374.027
1,6,CO,40.4856,-107.185,CL,ST,RTID,N,3156779.958
1,6,CO,40.4627,-107.5912,CL,ST,RTID,N,9281410.042
1,6,CO,40.254167,-103.791111,CL,ST,,Y,7530
3,6,CO,39.7606,-105.215,CL/NG,ST,,Y,177468.245
11,6,CO,38.6281,-104.7069,NG,CC,DC,N,1802796
11,6,CO,40.2415,-103.631,NG,CC,RTID,N,64736
11,6,CO,40.0986,-104.7736,NG,CC,RTID,Y,584017
11,6,CO,40.0908,-104.5953,NG,CC,RTID,N,2452794
11,6,CO,40.2461,-104.8742,NG,CC,RTID,N,3694061
11,6,CO,40.00759,-105.269204,NG,CC,,Y,7183.982
11,6,CO,38.881389,-104.816944,NG,ST,,N,8037
11,6,CO,39.5173,-107.7299,NG,CC,,Y,8416
11,6,CO,39.6692,-105.0018,NG,CC,,N,192959
11,6,CO,38.320833,-104.52639,NG,CC,,N,1180870
17,6,CO,37.145556,-107.784722,OT,ST,,N,42386
17,6,CO,39.648056,-106.943056,OT,ST,,N,43673
1,7,CT,41.1706,-73.1844,CL,ST,ON,N,831988.003
11,7,CT,41.872043,-71.895799,NG,CS,DC,N,4406248
11,7,CT,41.1692,-73.1844,NG,CC,ON,N,2544680
11,7,CT,41.224355,-73.099728,NG,CS,RTID,N,3072530
11,7,CT,41.553227,-72.596867,NG,CC,RTID,N,3323204.032
11,7,CT,41.4336,-72.0983,NG,ST,,Y,9399
11,7,CT,41.3315,-72.0786,NG,ST,,Y,26939
11,7,CT,41.7631,-72.6733,NG,CC,,Y,47263
11,7,CT,41.809167,-72.254167,NG,CC,,Y,116889.848
11,7,CT,41.9227,-72.6255,NG,CC,,Y,119342.977
11,7,CT,41.558333,-73.413611,NG,CC,,Y,129704
12,7,CT,41.7639,-72.6925,NG/DFO,CC,,Y,29561.72
16,7,CT,41.3107,-72.1677,NUC,ST,ON,N,15840619
17,7,CT,41.554944,-72.579075,OT,ST,MULTI,N,234537.005
17,7,CT,41.4281,-72.1019,OT,ST,ON,N,48631
17,7,CT,41.283997,-72.904323,OT,ST,ON,N,233791.999
17,7,CT,41.440497,-72.835134,OT,ST,,N,39284
17,7,CT,41.664376,-71.92418,OT,ST,,N,94420
17,7,CT,41.6492,-72.9153,OT,ST,,N,103414
17,7,CT,41.584429,-72.041629,OT,ST,,N,109387
17,7,CT,41.475,-72.0688,OT,ST,,N,129798
17,7,CT,41.750521,-72.652982,OT,ST,,N,375431.997
17,7,CT,41.1625,-73.2083,OT,ST,,N,480850
1,8,DE,38.5857,-75.2341,CL,ST,RTID,N,871739.003
11,8,DE,39.73886,-75.50384,NG,ST,ON,N,852310
11,8,DE,39.7436,-75.5072,NG,CC,RTID,N,4596837.063
11,8,DE,39.149549,-75.547335,NG,CC,,Y,172864
12,8,DE,39.176222,-75.546628,NG/DFO,ST,RTID,N,33479
17,8,DE,39.5871,-75.6343,OT,ST,ON,Y,338781
1,9,FL,30.5661,-87.2244,CL,ST,MULTI,N,3469284.032
